id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
192,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 624 dm3 VDA. Empty double-floor and third-row fields mean not stated.
193,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1894 dm3 VDA. Empty double-floor and third-row fields mean not stated.
194,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 681 litrów. Empty double-floor and third-row fields mean not stated.
195,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1981 litrów. Empty double-floor and third-row fields mean not stated.
196,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 624 dm3 VDA. Empty double-floor and third-row fields mean not stated.
197,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1894 dm3 VDA. Empty double-floor and third-row fields mean not stated.
198,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 681 litrów. Empty double-floor and third-row fields mean not stated.
199,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1981 litrów. Empty double-floor and third-row fields mean not stated.
200,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 546 dm3 VDA. Empty double-floor and third-row fields mean not stated.
201,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1851 dm3 VDA. Empty double-floor and third-row fields mean not stated.
202,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 612 litrów. Empty double-floor and third-row fields mean not stated.
203,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1912 litrów. Empty double-floor and third-row fields mean not stated.
204,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 546 dm3 VDA. Empty double-floor and third-row fields mean not stated.
205,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1851 dm3 VDA. Empty double-floor and third-row fields mean not stated.
206,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 612 litrów. Empty double-floor and third-row fields mean not stated.
207,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1912 litrów. Empty double-floor and third-row fields mean not stated.
208,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 546 dm3 VDA. Empty double-floor and third-row fields mean not stated.
209,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1851 dm3 VDA. Empty double-floor and third-row fields mean not stated.
210,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z zestawem naprawczym — 612 litrów. Empty double-floor and third-row fields mean not stated.
211,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_repair_kit_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,absent,present,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z zestawem naprawczym — 1912 litrów. Empty double-floor and third-row fields mean not stated.
212,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 488 dm3 VDA. Empty double-floor and third-row fields mean not stated.
213,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1791 dm3 VDA. Empty double-floor and third-row fields mean not stated.
214,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 566 litrów. Empty double-floor and third-row fields mean not stated.
215,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,bigster_expression_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1866 litrów. Empty double-floor and third-row fields mean not stated.
216,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 488 dm3 VDA. Empty double-floor and third-row fields mean not stated.
217,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1791 dm3 VDA. Empty double-floor and third-row fields mean not stated.
218,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 566 litrów. Empty double-floor and third-row fields mean not stated.
219,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1866 litrów. Empty double-floor and third-row fields mean not stated.
220,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_vda_iso3832_20251210,vda_iso_3832,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 488 dm3 VDA. Empty double-floor and third-row fields mean not stated.
221,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_vda_iso3832_20251210,vda_iso_3832,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1791 dm3 VDA. Empty double-floor and third-row fields mean not stated.
222,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_upright_ordinary_litre_20251210,ordinary_litre,upright,,main_luggage_compartment,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna pod półką bagażową z kołem zapasowym — 566 litrów. Empty double-floor and third-row fields mean not stated.
223,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,bigster_journey_hybrid155_4x2_automatic_boot_capacity_spare_wheel_folded_ordinary_litre_20251210,ordinary_litre,folded,,source_stated_total,present,absent,,Official Bigster brochure page 20; exact context for Pojemność maksymalna ze złożoną tylną kanapą z kołem zapasowym — 1866 litrów. Empty double-floor and third-row fields mean not stated.
